Listing_type,URL,Bedrooms,Bathrooms,Area_sqm,Price_monthly,Price_annualy,Sale_price,Furnished,Pool,Floor,Floor_type,Location,Description,Specialities,apartment_id
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-100%D9%85/HMM-R-2780,2.0,2.0,100.0,,10000.0,,1,0,طابق أول,Normal,"عبدون,  عمان,  الأردن",غرف نوم عدد 2 (1 ماستر) - حمامات عدد 2 - غرفة معيشه - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - كراج,ارضيات بورسلان - تكييف مركزي - تدفئة مركزية - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,482
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-180%D9%85/HMM-R-2785,3.0,4.0,180.0,,18000.0,,1,0,طابق ثالث,Normal,"دير غبار,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشة - مطبخ - بلكونة عدد 2 - غرفة خادمة وغرفة غسيل - مخزن - كراج,ارضيات بورسلان - تكييف مركزي + وحدات - تدفئة تحت البلاط على الغاز - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,483
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-140%D9%85/HMM-R-2821,3.0,3.0,140.0,,13000.0,,1,0,طابق شبه أرضي,Normal,"الدوار الرابع,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - ترس - غرفة خادمة وغرفة غسيل - مخزن - كراج - مداخل عدد 2,ارضيات رخام - تكييف مركزي - تدفئة - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,484
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-140%D9%85/HMM-R-2822,3.0,3.0,140.0,,13000.0,,1,0,تسوية أولى,Normal,"الدوار الرابع,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - ترس - غرفة خادمة وغرفة غسيل - مخزن - كراج,ارضيات رخام - تكييف مركزي - تدفئة مركزية - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,485
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-120%D9%85/HMM-R-2824,2.0,2.0,120.0,,11000.0,,1,0,طابق شبه أرضي,Normal,"الدوار الرابع,  عمان,  الأردن",غرف نوم عدد 2 (1 ماستر) - حمامات عدد 2 - غرفة معيشه - مطبخ - ترس - بلكونة - غرفة خادمة وغرفة غسيل - كراج,ارضيات رخام - تكييف مركزي - تدفئة مركزية - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,486
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-140%D9%85/HMM-R-2825,3.0,3.0,140.0,,13000.0,,1,0,طابق أرضي,Normal,"الدوار الرابع,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - غرفة معيشه - مطبخ - بلكونة - كراج,ارضيات رخام + باركيه - تكييف مركزي - تدفئة مركزية - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,487
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B1%D8%AC%D9%85-%D8%B9%D9%85%D9%8A%D8%B4-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-335%D9%85/HMM-R-2846,4.0,4.0,335.0,,35000.0,,1,0,طابق شبه أرضي,Normal,"رجم عميش,  عمان,  الأردن",غرف نوم عدد 4 ( 2 ماستر ) - حمامات عدد 4 - صالون - غرف معيشة عدد 2 - مطبخ - ترسات عدد 2 - غرفة خادمة وغرفة غسيل - مخزن - كراج - مداخل عدد2,ارضيات رخام - تكييف مركزي - تدفئة على الغاز تحت البلاط - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - كراج - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,488
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-130%D9%85/HMM-R-2859,2.0,2.0,130.0,,9000.0,,1,0,طابق شبه أرضي,Normal,"عبدون,  عمان,  الأردن",غرف نوم عدد2 - حمامات عدد 2 ndash; صالون ndash; غرفة معيشه - مطبخ ndash; ترس - كراج,,489
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-341%D9%85/HMM-R-2864,4.0,6.0,341.0,,24000.0,,0,0,طابق شبه أرضي,Full Floor,"دير غبار,  عمان,  الأردن",غرف نوم عدد 4 (ماستر عدد 3) - حمامات عدد 6 ndash; صالون ndash; غرفة معيشه - مطبخ ndash; ترس عدد 3 - كراج,,490
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%85%D8%B9-%D9%85%D8%B3%D8%A8%D8%AD-%D9%85%D8%B4%D8%AA%D8%B1%D9%83-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-100%D9%85/HMM-R-2886,2.0,2.0,100.0,,,,1,1,طابق أول,Normal,"دير غبار,  عمان,  الأردن",,,491
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%83%D8%B1%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-180%D9%85/HMM-R-2904,3.0,3.0,180.0,,13000.0,,0,0,طابق أرضي,Normal,"الكرسي,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشة - مطبخ - ترسات عدد 2 - مخزن - غرفة غسيل - كراج - مداخل عدد 2,ارضيات بورسلان - تاسيس تكييف - تدفئة تحت البلاط على الغاز - مطبخ راكب - ديكورات جبصين - حمامات معلقة - باجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,492
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%83%D8%B1%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-180%D9%85/HMM-R-2905,3.0,3.0,180.0,,10000.0,,0,0,طابق أول,Normal,"الكرسي,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشة - مطبخ - بلكونة - مخزن - غرفة غسيل - كراج,ارضيات بورسلان - تاسيس تكييف - تدفئة تحت البلاط على الغاز - مطبخ راكب - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,493
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%83%D8%B1%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-180%D9%85/HMM-R-2906,3.0,3.0,180.0,,10000.0,,0,0,طابق ثاني,Normal,"الكرسي,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشة - مطبخ - بلكونة - مخزن - غرفة غسيل - كراج,ارضيات بورسلان - تاسيس تكييف - تدفئة تحت البلاط على الغاز - مطبخ راكب - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,494
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%83%D8%B1%D8%B3%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-180%D9%85/HMM-R-2907,3.0,3.0,180.0,,10000.0,,0,0,طابق ثالث,Normal,"الكرسي,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشة - مطبخ - بلكونة - مخزن - غرفة غسيل - كراج,ارضيات بورسلان - تاسيس تكييف - تدفئة تحت البلاط على الغاز - مطبخ راكب - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,495
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B5%D9%88%D9%8A%D9%81%D9%8A%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-241%D9%85/HMM-R-2915,3.0,4.0,241.0,,18000.0,,1,0,طابق ثاني,Normal,"صويفية,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشة - مطبخ - بلكونات عدد 2 - غرفة خادمة وغرفة غسيل - مخزن - كراج,ارضيات بورسلان + رخام - وحدات تكييف - تدفئة تحت البلاط - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,496
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%85-%D8%A7%D8%B0%D9%8A%D9%86%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-240%D9%85/HMM-R-2917,3.0,4.0,240.0,,18000.0,,1,0,طابق ثالث,Normal,"ام اذينة,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشة - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,ارضيات بورسلان - وحدات تكييف - تدفئة تحت البلاط - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - كراج - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,497
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%85%D8%B7%D9%84%D8%A9-%D8%B6%D9%85%D9%86-%D9%83%D9%88%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-500%D9%85/HMM-S-8087,4.0,5.0,500.0,,,450000.0,1,1,,Full Floor,"دير غبار,  عمان,  الأردن",غرف نوم ماسترعدد 4 - 7 حمامات - 2 صالون - غرفة معيشة - مخزن - غرفة خادمة وغرفة غسيل - بلكونه - 4 كراجات - مدخلين,مسبح مشترك - مساحات خارجية مشتركة - جيم - لوبي - خدمات امنية على مدار الساعة - مطبخ راكب - جاكوزي - ارضيات رخام + بورسلان - تكييف مركزي - خزائن بالحائط - زجاج دبل - كاميرات مراقبة - ابواب امان - ديكورات جبصين - حمامات معلقة - اباجورات كهرباء - شاور بوكس - بئر ماء - مصعد - انارة مخفية -تشطيبات سوبر ديلوكس,498
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B1%D8%AC%D9%85-%D8%B9%D9%85%D9%8A%D8%B4-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-390%D9%85/HMM-S-8091,4.0,5.0,390.0,,,371000.0,0,0,طابق شبه أرضي,Duplex,"رجم عميش,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 5 - صالون - غرفة معيشه عدد 2 - مطبخ - ترس عدد 2 - مداخل عدد 2 - مخزن - غرفة خادمه وغرفة غسيل - كراج,ارضيات بورسلان + رخام - تكييف مركزي - تدفئه على الغاز - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,499
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-230%D9%85/HMM-S-8098,3.0,5.0,230.0,,,275000.0,0,0,طابق أول,Normal,"عبدون,  عمان,  الأردن",غرف نوم عدد 3 (ماستر عدد 2 ) - حمامات عدد 4 - صالون - غرفة معيشة - مطبخ - مخزن - غرفة خادمة وغرفة غسيل - كراج **مميزات الشقة**,"ارضيات رخام + بورسلان - تكييف مركزي - تدفئة غاز تحت البلاط - مطبخ راكب - زجاج دبل - ابواب امان - كاميرات مراقبة - تشطيبات سوبر ديلوكس - ديكورات جبصين - حمامات معلقة - اباجورات كهرباء - شاور بوكس - مصعد - انارة سبوت لايت - تقع في حي هادئ السعر : 275,000 دينار اردني",500
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D9%8A%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-244%D9%85/HMM-S-8102,3.0,4.0,244.0,,,185000.0,0,0,طابق ثالث,Normal,"الرابية,  عمان,  الأردن",4 غرف نوم (1ماستر) - حمامات عدد 4 - صالون - غرفة معيشة - 2 بلكونة - مخزن - غرفة خادمه - كراج,ارضيات بورسلان - تدفئة - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - شاور بوكس - انارة مخفية - مصعد - تشطيبات سوبر ديلوكس,501
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8-%D9%85%D9%86-%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D8%A7%D8%A1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-250%D9%85/HMM-S-8106,4.0,3.0,250.0,,,130000.0,0,0,طابق ثاني,Normal,"البنيات,  عمان,  الأردن",غرف نوم عدد 4 (1 ماستر) - حمامات عدد 5 - صالون - غرفة معيشه - مطبخ - بلكونة عدد 3 - غرفة خادمة + غسيل - مخزن - كراج,ارضيات بورسلان + رخام - وحدات تكييف - تدفئه - مطبخ راكب - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - كاميرات مراقبة - تشطيبات سوبر ديلوكس,502
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D9%87-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%85-%D8%A7%D9%84%D8%B3%D9%85%D8%A7%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-S-8113,3.0,3.0,200.0,,,200000.0,0,0,طابق أول,Normal,"ام السماق,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - 3 حمامات - صالون - غرفة معيشه - مطبخ - بلكونة - غرفة غسيل - مخزن - كراج,"السعر: 200,000 دينار اردني",503
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D9%88%D9%8A%D9%81%D9%8A%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-210%D9%85/HMM-S-8116,3.0,3.0,210.0,,,225000.0,0,0,طابق شبه أرضي,,"صويفية,  عمان,  الأردن",غرف نوم عدد 3 (ماسترعدد 1) - 3 حمامات - غرفة معيشة - صالون - مخزن - غرفة غسيل - مداخل عدد 2 - كراج,ارضيات سيراميك + رخام - وحدات تكييف - تدفئة تحت البلاط - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبرديلوكس,504
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%B1%D8%A7%D8%A8%D8%B9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-S-8121,3.0,3.0,200.0,,,200000.0,1,0,طابق رابع,Normal,"دير غبار,  عمان,  الأردن",غرف نوم عدد 3 ( 1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - بلكونة - مخزن - غرفة خادمة - كراج,مطبخ راكب - ارضيات سيراميك + رخام - تكييف وحدات - تدفئة - خزائن بالحائط - حمامات معلقة - اباجورات كهربائية - ديكورات جبصين + حجرية - شاور بوكس - موقد - مصعد - انارة مخفية - تشطيبات سوبر ديلوكس,505
